t,j1,j2,j3,j4,j5,j6
10.4446,0.24338,0.310134,0.34342,-0.299728,0.874445,4.13871e-07
10.4833,0.245837,0.309613,0.344617,-0.305595,0.869382,4.1456e-07
10.5342,0.248294,0.309092,0.345839,-0.311546,0.864291,4.1525e-07
10.5741,0.250752,0.308571,0.347088,-0.317586,0.859173,4.15941e-07
10.6123,0.253208,0.30805,0.348362,-0.323716,0.854031,4.16633e-07
10.6585,0.255665,0.307528,0.349662,-0.329937,0.848866,4.17327e-07
10.6982,0.258122,0.307008,0.350986,-0.336253,0.843682,4.18021e-07
10.7408,0.260578,0.306489,0.352336,-0.342665,0.838479,4.18716e-07
10.7802,0.263034,0.305971,0.35371,-0.349176,0.833262,4.19412e-07
10.827,0.265489,0.305455,0.355107,-0.355787,0.828032,4.20109e-07
10.8663,0.267944,0.304941,0.356529,-0.362501,0.822793,4.20806e-07
10.8989,0.270399,0.30443,0.357973,-0.36932,0.817545,4.21505e-07
10.9353,0.272853,0.303921,0.359441,-0.376247,0.812293,4.22205e-07
10.9799,0.275307,0.303416,0.360931,-0.383283,0.807039,4.22906e-07
11.0188,0.27776,0.302915,0.362442,-0.390432,0.801786,4.23608e-07
11.0572,0.280212,0.302418,0.363975,-0.397695,0.796536,4.24311e-07
11.0916,0.282664,0.301926,0.36553,-0.405075,0.791294,4.25015e-07
11.1284,0.285115,0.301438,0.367104,-0.412574,0.78606,4.2572e-07
11.1617,0.287566,0.300956,0.368699,-0.420194,0.780839,4.26426e-07
11.1947,0.290016,0.30048,0.370313,-0.427938,0.775634,4.27133e-07
11.2248,0.292465,0.300009,0.371947,-0.435808,0.770448,4.27841e-07
11.2558,0.294913,0.299545,0.373599,-0.443807,0.765284,4.28549e-07
11.291,0.29736,0.299089,0.375269,-0.451937,0.760145,4.29259e-07
11.3257,0.299807,0.298639,0.376956,-0.4602,0.755035,4.2997e-07
11.356,0.302253,0.298197,0.378661,-0.468598,0.749956,4.30682e-07
11.3842,0.304698,0.297763,0.380382,-0.477134,0.744913,4.31395e-07
11.4162,0.307143,0.297338,0.382119,-0.485809,0.739908,4.32109e-07
11.453,0.309587,0.296922,0.383872,-0.494626,0.734945,4.32823e-07
11.4878,0.31203,0.296515,0.385639,-0.503587,0.730029,4.33536e-07
11.5248,0.314472,0.296117,0.387421,-0.512694,0.725161,4.34246e-07
11.5589,0.316913,0.29573,0.389217,-0.521947,0.720346,4.34945e-07
11.5949,0.319354,0.295353,0.391025,-0.53135,0.715588,4.35629e-07
11.6375,0.321793,0.294987,0.392847,-0.540903,0.710889,4.36293e-07
11.6791,0.324233,0.294632,0.394681,-0.550607,0.706254,4.36929e-07
11.7178,0.326671,0.294288,0.396526,-0.560463,0.701686,4.37531e-07
11.7608,0.329108,0.293956,0.398383,-0.570473,0.697189,4.38092e-07
11.7985,0.331545,0.293637,0.40025,-0.580636,0.692767,4.38612e-07
11.8307,0.333981,0.29333,0.402127,-0.590952,0.688422,4.39092e-07
11.8601,0.336416,0.293036,0.404013,-0.601422,0.68416,4.39555e-07
11.8908,0.338851,0.292755,0.405908,-0.612044,0.679982,4.4001e-07
11.9262,0.341284,0.292487,0.407812,-0.622818,0.675893,4.40463e-07
11.9707,0.343716,0.292234,0.409723,-0.633742,0.671897,4.40916e-07
12.0261,0.346148,0.291994,0.411641,-0.644815,0.667996,4.4137e-07
12.0726,0.348578,0.291769,0.413566,-0.656035,0.664194,4.41826e-07
12.113,0.351008,0.291558,0.415497,-0.667397,0.660493,4.42285e-07
12.1486,0.353436,0.291363,0.417434,-0.6789,0.656899,4.4275e-07
12.1845,0.355863,0.291182,0.419375,-0.690539,0.653412,4.43224e-07
12.2271,0.358288,0.291017,0.42132,-0.702311,0.650036,4.43706e-07
12.2781,0.360712,0.290868,0.42327,-0.71421,0.646773,4.44189e-07
12.3232,0.363134,0.290734,0.425222,-0.726231,0.643627,4.44669e-07
12.3694,0.365555,0.290617,0.427177,-0.738368,0.6406,4.45141e-07
12.4236,0.367973,0.290515,0.429135,-0.750616,0.637692,4.45603e-07
12.4695,0.370389,0.29043,0.431093,-0.762966,0.634908,4.46054e-07
12.5087,0.372804,0.290361,0.433053,-0.775413,0.632248,4.46496e-07
12.5439,0.375215,0.290309,0.435014,-0.787947,0.629713,4.46932e-07
12.5808,0.377624,0.290274,0.436974,-0.800562,0.627306,4.47365e-07
12.6217,0.380031,0.290255,0.438934,-0.813249,0.625027,4.478e-07
12.6602,0.382434,0.290253,0.440892,-0.825998,0.622877,4.48242e-07
12.703,0.384834,0.290268,0.44285,-0.838802,0.620856,4.48697e-07
12.7539,0.387231,0.2903,0.444805,-0.85165,0.618966,4.4917e-07
12.8041,0.389624,0.290349,0.446757,-0.864534,0.617206,4.49651e-07
12.8626,0.392013,0.290415,0.448707,-0.877443,0.615576,4.50137e-07
12.9146,0.394399,0.290498,0.450653,-0.890369,0.614077,4.50626e-07
12.9581,0.39678,0.290598,0.452595,-0.903302,0.612706,4.51118e-07
13.0048,0.399157,0.290715,0.454533,-0.916232,0.611465,4.51612e-07
13.0595,0.40153,0.290849,0.456467,-0.92915,0.610353,4.52112e-07
13.1076,0.403898,0.290999,0.458395,-0.942048,0.609368,4.52622e-07
13.1591,0.406262,0.291167,0.460318,-0.954916,0.608509,4.53148e-07
13.2222,0.408621,0.291351,0.462235,-0.967745,0.607776,4.53693e-07
13.2764,0.410975,0.291551,0.464146,-0.980527,0.607167,4.54261e-07
13.3338,0.413324,0.291769,0.46605,-0.993254,0.606681,4.54856e-07
13.407,0.415668,0.292003,0.467948,-1.00592,0.606317,4.55479e-07
13.4617,0.418007,0.292254,0.469839,-1.01851,0.606074,4.56133e-07
13.505,0.420341,0.292521,0.471722,-1.03103,0.60595,4.5682e-07
13.5498,0.422671,0.292804,0.473598,-1.04346,0.605944,4.57538e-07
13.6074,0.424995,0.293105,0.475466,-1.0558,0.606055,4.58285e-07
13.6813,0.427314,0.293421,0.477325,-1.06805,0.606281,4.59054e-07
13.7377,0.429629,0.293754,0.479176,-1.08019,0.606621,4.59835e-07
13.7855,0.431939,0.294103,0.481019,-1.09223,0.607075,4.60621e-07
13.8296,0.434244,0.294469,0.482853,-1.10415,0.60764,4.61409e-07
13.8781,0.436544,0.294851,0.484677,-1.11596,0.608316,4.62199e-07
13.9203,0.43884,0.29525,0.486492,-1.12764,0.6091,4.62991e-07
13.9615,0.441131,0.295664,0.488297,-1.13919,0.609992,4.63783e-07
14.0072,0.443418,0.296095,0.490093,-1.15061,0.610991,4.64575e-07
14.0472,0.445701,0.296543,0.491878,-1.16189,0.612095,4.65367e-07
14.0859,0.447979,0.297007,0.493653,-1.17303,0.613302,4.66154e-07
14.1295,0.450253,0.297487,0.495417,-1.18402,0.61461,4.66928e-07
14.1732,0.452523,0.297983,0.49717,-1.19486,0.616018,4.6767e-07
14.222,0.454789,0.298496,0.498912,-1.20554,0.617525,4.68365e-07
14.2624,0.457051,0.299025,0.500642,-1.21607,0.619126,4.68997e-07
14.2961,0.459309,0.29957,0.502361,-1.22643,0.620822,4.6955e-07
14.3287,0.461562,0.300131,0.504067,-1.23662,0.622608,4.7001e-07
14.3631,0.463812,0.300708,0.505762,-1.24664,0.624482,4.70366e-07
14.3949,0.466057,0.3013,0.507444,-1.25648,0.626442,4.70618e-07
14.4284,0.468298,0.301909,0.509113,-1.26614,0.628483,4.70777e-07
14.467,0.470535,0.302532,0.510769,-1.27561,0.630604,4.70895e-07
14.5096,0.472767,0.303171,0.512412,-1.2849,0.632801,4.70992e-07
14.5593,0.474994,0.303826,0.514042,-1.294,0.63507,4.71084e-07
14.6009,0.477217,0.304495,0.515658,-1.30291,0.637407,4.71174e-07
14.6421,0.479436,0.305179,0.51726,-1.31162,0.639809,4.71266e-07
14.6898,0.481649,0.305877,0.518849,-1.32013,0.642273,4.71359e-07
14.7295,0.483858,0.306589,0.520424,-1.32845,0.644794,4.71453e-07
14.7683,0.486062,0.307316,0.521985,-1.33656,0.647369,4.71548e-07
14.8124,0.488261,0.308056,0.523531,-1.34448,0.649995,4.71644e-07
14.8481,0.490454,0.308809,0.525064,-1.3522,0.652669,4.71741e-07
14.8775,0.492643,0.309576,0.526582,-1.35972,0.655386,4.71839e-07
14.9061,0.494827,0.310356,0.528086,-1.36704,0.658145,4.71939e-07
14.9364,0.497005,0.311149,0.529576,-1.37416,0.660943,4.72039e-07
14.9634,0.499178,0.311955,0.531052,-1.38109,0.663777,4.7214e-07
14.9873,0.501347,0.312773,0.532513,-1.38782,0.666645,4.7224e-07
15.0124,0.503511,0.313603,0.533961,-1.39436,0.669546,4.72338e-07
15.0408,0.505669,0.314446,0.535394,-1.40072,0.672477,4.72427e-07
15.0744,0.507823,0.315302,0.536813,-1.40688,0.675437,4.72498e-07
15.1142,0.509973,0.316169,0.538217,-1.41286,0.678424,4.72547e-07
15.1474,0.512118,0.317049,0.539607,-1.41865,0.681437,4.72572e-07
15.1807,0.514258,0.317941,0.540983,-1.42426,0.684475,4.72575e-07
15.219,0.516394,0.318844,0.542345,-1.42969,0.687534,4.7256e-07
15.2504,0.518526,0.319759,0.543692,-1.43494,0.690614,4.72538e-07
15.2797,0.520653,0.320686,0.545024,-1.44002,0.693712,4.72513e-07
15.3119,0.522775,0.321624,0.546342,-1.44491,0.696824,4.72487e-07
15.3401,0.524893,0.322573,0.547646,-1.44963,0.699948,4.72462e-07
15.3704,0.527005,0.323532,0.548935,-1.45417,0.703079,4.72439e-07
15.4001,0.529113,0.324502,0.55021,-1.45854,0.706212,4.72416e-07
15.4251,0.531215,0.32548,0.551472,-1.46274,0.709342,4.72394e-07
15.4518,0.533311,0.326468,0.552719,-1.46676,0.712464,4.72374e-07
15.4828,0.535401,0.327464,0.553953,-1.47062,0.715571,4.72354e-07
15.5112,0.537485,0.328467,0.555174,-1.47431,0.718659,4.72335e-07
15.5427,0.539561,0.329476,0.556383,-1.47785,0.721721,4.72317e-07
15.5688,0.541631,0.330492,0.55758,-1.48122,0.724754,4.72301e-07
15.5931,0.543693,0.331513,0.558765,-1.48445,0.727753,4.72285e-07
15.6213,0.545749,0.33254,0.55994,-1.48753,0.730718,4.7227e-07
15.6484,0.547797,0.333571,0.561103,-1.49048,0.733649,4.72257e-07
15.6713,0.549839,0.334609,0.562256,-1.49329,0.73655,4.72244e-07
15.6924,0.551875,0.335653,0.563399,-1.49597,0.739427,4.72232e-07
15.7158,0.553907,0.336705,0.56453,-1.49854,0.742292,4.72221e-07
15.7432,0.555936,0.337766,0.565648,-1.50097,0.745157,4.72211e-07
15.7673,0.557962,0.338839,0.566753,-1.50329,0.748038,4.72203e-07
15.7919,0.559989,0.339926,0.567842,-1.50548,0.750954,4.72195e-07
15.8207,0.562017,0.34103,0.568913,-1.50753,0.75392,4.72188e-07
15.8463,0.564046,0.342152,0.569964,-1.50944,0.756948,4.72182e-07
15.8731,0.566079,0.343292,0.570992,-1.51118,0.760039,4.72177e-07
15.9051,0.568111,0.34445,0.571998,-1.51275,0.763177,4.72174e-07
15.9323,0.570141,0.345619,0.572982,-1.51414,0.766316,4.72171e-07
15.9582,0.57216,0.346788,0.573952,-1.51536,0.769368,4.72169e-07
15.9899,0.574155,0.347936,0.574923,-1.51644,0.772183,4.72167e-07
16.1301,0.576106,0.34903,0.575917,-1.51745,0.774528,4.72167e-07
