t,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,
11.0572,1.63968,0.41425,1.06712,2.90734,0.21483,2.62208,
11.0916,1.63883,0.417606,1.06655,2.90564,0.22158,2.61465,
11.1284,1.63795,0.420954,1.06597,2.90395,0.228346,2.60711,
11.1617,1.63706,0.424296,1.06537,2.90226,0.235128,2.59947,
11.1947,1.63615,0.42763,1.06475,2.90058,0.241923,2.59171,
11.2248,1.63522,0.430956,1.06411,2.8989,0.248729,2.58384,
11.2558,1.63428,0.434274,1.06346,2.89722,0.255546,2.57585,
11.291,1.63333,0.437584,1.06279,2.89555,0.262371,2.56774,
11.3257,1.63235,0.440886,1.0621,2.89388,0.269204,2.55951,
11.356,1.63137,0.44418,1.06139,2.8922,0.276043,2.55116,
11.3842,1.63036,0.447465,1.06067,2.89052,0.282886,2.54269,
11.4162,1.62934,0.450741,1.05992,2.88884,0.289733,2.53409,
11.453,1.6283,0.454009,1.05916,2.88715,0.296581,2.52537,
11.4878,1.62725,0.457267,1.05839,2.88546,0.303429,2.51651,
11.5248,1.62618,0.460517,1.05759,2.88376,0.310277,2.50752,
11.5589,1.6251,0.463757,1.05678,2.88205,0.317122,2.4984,
11.5949,1.624,0.466987,1.05595,2.88033,0.323963,2.48915,
11.6375,1.62289,0.470208,1.05511,2.8786,0.330799,2.47977,
11.6791,1.62176,0.47342,1.05424,2.87685,0.337629,2.47025,
11.7178,1.62062,0.476621,1.05336,2.87509,0.344451,2.46059,
11.7608,1.61946,0.479813,1.05247,2.87332,0.351264,2.4508,
11.7985,1.61829,0.482994,1.05155,2.87152,0.358067,2.44088,
11.8307,1.6171,0.486165,1.05062,2.86971,0.364858,2.43082,
11.8601,1.6159,0.489326,1.04968,2.86789,0.371636,2.42062,
11.8908,1.61468,0.492477,1.04871,2.86604,0.378401,2.41029,
11.9262,1.61345,0.495616,1.04773,2.86416,0.385149,2.39983,
11.9707,1.6122,0.498745,1.04674,2.86227,0.391881,2.38924,
12.0261,1.61095,0.501864,1.04573,2.86035,0.398594,2.37852,
12.0726,1.60967,0.504971,1.0447,2.85841,0.405288,2.36768,
12.113,1.60839,0.508067,1.04365,2.85644,0.411961,2.35671,
12.1486,1.60709,0.511153,1.0426,2.85445,0.418612,2.34562,
12.1845,1.60577,0.514227,1.04152,2.85244,0.425239,2.33441,
12.2271,1.60444,0.51729,1.04043,2.85039,0.43184,2.3231,
12.2781,1.6031,0.520341,1.03932,2.84832,0.438415,2.31167,
12.3232,1.60175,0.523381,1.0382,2.84623,0.444962,2.30015,
12.3694,1.60038,0.52641,1.03707,2.8441,0.451479,2.28853,
12.4236,1.599,0.529427,1.03592,2.84196,0.457965,2.27681,
12.4695,1.59761,0.532433,1.03475,2.83978,0.464419,2.26502,
12.5087,1.59621,0.535427,1.03357,2.83758,0.470838,2.25314,
12.5439,1.59479,0.538409,1.03238,2.83536,0.477221,2.24119,
12.5808,1.59336,0.541379,1.03117,2.83311,0.483567,2.22919,
12.6217,1.59192,0.544338,1.02994,2.83084,0.489875,2.21712,
12.6602,1.59047,0.547285,1.02871,2.82854,0.496141,2.20501,
12.703,1.589,0.55022,1.02745,2.82623,0.502366,2.19286,
12.7539,1.58753,0.553144,1.02619,2.82389,0.508547,2.18067,
12.8041,1.58604,0.556055,1.02491,2.82154,0.514683,2.16847,
12.8626,1.58454,0.558954,1.02362,2.81916,0.520773,2.15625,
12.9146,1.58303,0.561842,1.02231,2.81677,0.526815,2.14402,
12.9581,1.58151,0.564718,1.02099,2.81436,0.532808,2.1318,
13.0048,1.57998,0.567581,1.01966,2.81194,0.53875,2.11959,
13.0595,1.57844,0.570433,1.01831,2.8095,0.544641,2.10739,
13.1076,1.57688,0.573273,1.01695,2.80705,0.550478,2.09523,
13.1591,1.57532,0.576101,1.01558,2.80459,0.556262,2.0831,
13.2222,1.57374,0.578917,1.0142,2.80211,0.561991,2.07101,
13.2764,1.57216,0.581721,1.0128,2.79962,0.567664,2.05898,
13.3338,1.57056,0.584513,1.01139,2.79712,0.57328,2.047,
13.407,1.56896,0.587293,1.00997,2.79462,0.578838,2.03509,
13.4617,1.56734,0.590061,1.00854,2.79209,0.584338,2.02325,
13.505,1.56572,0.592818,1.0071,2.78956,0.589779,2.0115,
13.5498,1.56409,0.595562,1.00564,2.78702,0.595161,1.99982,
13.6074,1.56244,0.598295,1.00417,2.78446,0.600483,1.98825,
13.6813,1.56079,0.601016,1.00269,2.7819,0.605744,1.97677,
13.7377,1.55913,0.603725,1.0012,2.77932,0.610945,1.96539,
13.7855,1.55746,0.606423,0.999699,2.77673,0.616084,1.95413,
13.8296,1.55578,0.609109,0.998186,2.77412,0.621161,1.94298,
13.8781,1.55409,0.611783,0.996662,2.7715,0.626176,1.93195,
13.9203,1.55239,0.614445,0.995127,2.76886,0.631129,1.92105,
13.9615,1.55069,0.617096,0.993581,2.7662,0.636019,1.91028,
14.0072,1.54897,0.619735,0.992025,2.76353,0.640846,1.89964,
14.0472,1.54725,0.622362,0.990458,2.76083,0.645609,1.88915,
14.0859,1.54552,0.624978,0.988881,2.75812,0.650307,1.87881,
14.1295,1.54378,0.627583,0.987294,2.75539,0.654941,1.86861,
14.1732,1.54204,0.630176,0.985696,2.75264,0.659509,1.85857,
14.222,1.54028,0.632757,0.984089,2.74986,0.664012,1.84869,
14.2624,1.53852,0.635327,0.982472,2.74706,0.668447,1.83898,
14.2961,1.53675,0.637886,0.980845,2.74425,0.672815,1.82943,
14.3287,1.53497,0.640433,0.979208,2.74141,0.677114,1.82005,
14.3631,1.53319,0.642969,0.977562,2.73855,0.681344,1.81085,
14.3949,1.5314,0.645494,0.975907,2.73567,0.685504,1.80183,
14.4284,1.5296,0.648008,0.974243,2.73277,0.689592,1.79298,
14.467,1.52779,0.650511,0.972569,2.72986,0.693609,1.78432,
14.5096,1.52598,0.653002,0.970886,2.72693,0.697552,1.77584,
14.5593,1.52416,0.655482,0.969195,2.72398,0.701422,1.76755,
14.6009,1.52233,0.657952,0.967495,2.72102,0.705217,1.75944,
14.6421,1.5205,0.66041,0.965786,2.71804,0.708937,1.75153,
14.6898,1.51866,0.662858,0.964069,2.71506,0.712581,1.7438,
14.7295,1.51681,0.665295,0.962343,2.71207,0.716148,1.73626,
14.7683,1.51496,0.667721,0.960609,2.70907,0.719639,1.7289,
14.8124,1.5131,0.670136,0.958867,2.70607,0.723052,1.72174,
14.8481,1.51123,0.67254,0.957117,2.70306,0.726387,1.71475,
14.8775,1.50936,0.674935,0.955358,2.70005,0.729645,1.70795,
14.9061,1.50749,0.677318,0.953592,2.69703,0.732826,1.70133,
14.9364,1.5056,0.679691,0.951818,2.69402,0.735929,1.6949,
14.9634,1.50372,0.682054,0.950037,2.691,0.738954,1.68864,
14.9873,1.50182,0.684406,0.948248,2.68798,0.741903,1.68255,
15.0124,1.49992,0.686748,0.946452,2.68497,0.744774,1.67664,
15.0408,1.49802,0.68908,0.944648,2.68195,0.74757,1.6709,
15.0744,1.49611,0.691402,0.942837,2.67893,0.750289,1.66532,
15.1142,1.49419,0.693713,0.941018,2.6759,0.752932,1.65992,
15.1474,1.49227,0.696015,0.939193,2.67288,0.755499,1.65468,
15.1807,1.49034,0.698306,0.93736,2.66985,0.75799,1.6496,
15.219,1.48841,0.700588,0.935521,2.66683,0.760406,1.64468,
15.2504,1.48648,0.702859,0.933675,2.6638,0.762746,1.63992,
15.2797,1.48453,0.705121,0.931822,2.66077,0.765009,1.63532,
15.3119,1.48259,0.707373,0.929962,2.65775,0.767197,1.63087,
15.3401,1.48064,0.709616,0.928096,2.65473,0.769307,1.62657,
15.3704,1.47868,0.711849,0.926223,2.65172,0.77134,1.62242,
15.4001,1.47672,0.714072,0.924343,2.64873,0.773296,1.6184,
15.4251,1.47475,0.716285,0.922458,2.64575,0.775175,1.61452,
15.4518,1.47278,0.71849,0.920566,2.6428,0.776976,1.61077,
15.4828,1.47081,0.720685,0.918667,2.63989,0.778701,1.60714,
15.5112,1.46883,0.72287,0.916763,2.63701,0.78035,1.60363,
15.5427,1.46685,0.725046,0.914852,2.63418,0.781924,1.60022,
15.5688,1.46486,0.727214,0.912936,2.63139,0.783426,1.59692,
15.5931,1.46287,0.729372,0.911014,2.62866,0.784857,1.5937,
15.6213,1.46087,0.731521,0.909086,2.62598,0.786219,1.59057,
15.6484,1.45887,0.733661,0.907152,2.62335,0.787515,1.58752,
15.6713,1.45687,0.735793,0.905213,2.62077,0.788748,1.58455,
15.6924,1.45486,0.737915,0.903268,2.61823,0.78992,1.58166,
15.7158,1.45285,0.740029,0.901317,2.6157,0.791031,1.57886,
15.7432,1.45083,0.742134,0.899362,2.61318,0.792082,1.57616,
15.7673,1.44882,0.74423,0.8974,2.61063,0.793072,1.57356,
15.7919,1.44679,0.746318,0.895434,2.60805,0.793997,1.5711,
15.8207,1.44477,0.748397,0.893463,2.60539,0.794852,1.56879,
15.8463,1.44274,0.750466,0.891486,2.60265,0.795628,1.56666,
15.8731,1.4407,0.752527,0.889504,2.59982,0.796319,1.5647,
15.9051,1.43866,0.754579,0.887517,2.59692,0.796913,1.56293,
15.9323,1.43662,0.756622,0.885526,2.59402,0.797406,1.5613,
15.9582,1.43458,0.758657,0.883529,2.59124,0.797801,1.55974,
15.9899,1.43253,0.760684,0.881528,2.58877,0.798116,1.55807,
16.1301,1.43048,0.762704,0.879523,2.58694,0.798392,1.55604,
