t,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,
11.3815,1.72398,0.256206,1.02002,2.72232,0.000655263,2.66506,
11.4165,1.72344,0.258176,1.02027,2.7303,0.000656511,2.66937,
11.4544,1.72289,0.26014,1.02051,2.73864,0.000657937,2.67395,
11.4993,1.72232,0.262099,1.02076,2.74735,0.000659558,2.6788,
11.5393,1.72173,0.264052,1.02101,2.75644,0.00066139,2.68394,
11.5782,1.72112,0.266001,1.02126,2.7659,0.000663451,2.68936,
11.623,1.7205,0.267944,1.02151,2.77574,0.000665759,2.69509,
11.6645,1.71986,0.269883,1.02175,2.78595,0.000668333,2.70111,
11.7088,1.71921,0.271817,1.022,2.79654,0.000671188,2.70746,
11.7631,1.71854,0.273746,1.02224,2.8075,0.000674345,2.71412,
11.8167,1.71786,0.27567,1.02247,2.81884,0.000677823,2.72111,
11.8834,1.71717,0.277591,1.0227,2.83055,0.000681642,2.72843,
11.9421,1.71646,0.279507,1.02293,2.84264,0.000685819,2.73609,
11.9919,1.71574,0.281419,1.02315,2.85508,0.000690372,2.7441,
12.0478,1.71501,0.283328,1.02336,2.86789,0.000695322,2.75247,
12.0975,1.71426,0.285232,1.02357,2.88106,0.000700683,2.76118,
12.1468,1.7135,0.287134,1.02377,2.89457,0.000706474,2.77026,
12.2041,1.71274,0.289032,1.02396,2.90843,0.00071271,2.7797,
12.2574,1.71196,0.290926,1.02414,2.9226,0.000719402,2.78951,
12.3222,1.71117,0.292818,1.02431,2.9371,0.000726569,2.79967,
12.4115,1.71038,0.294706,1.02447,2.95191,0.000734218,2.8102,
12.4863,1.70957,0.296592,1.02461,2.967,0.000742357,2.82109,
12.5717,1.70876,0.298476,1.02475,2.98237,0.000750998,2.83233,
12.638,1.70794,0.300357,1.02488,2.99799,0.000760142,2.84392,
12.6924,1.70711,0.302235,1.02499,3.01385,0.000769791,2.85584,
12.7409,1.70628,0.304112,1.02509,3.02993,0.000779947,2.86809,
12.7947,1.70544,0.305987,1.02517,3.04621,0.000790606,2.88065,
12.858,1.7046,0.30786,1.02525,3.06267,0.000801765,2.89351,
12.9135,1.70375,0.309732,1.02531,3.07927,0.000813415,2.90665,
12.9649,1.7029,0.311602,1.02535,3.096,0.000825539,2.92005,
13.0241,1.70204,0.313471,1.02538,3.11283,0.000838128,2.93369,
13.0866,1.70118,0.315339,1.0254,3.12975,0.000851163,2.94755,
13.1419,1.70032,0.317206,1.0254,0.00510954,3.14073,-0.180006,
13.1892,1.69946,0.319072,1.02539,0.0220872,3.14071,-0.165804,
13.2335,1.6986,0.320938,1.02536,0.039059,3.1407,-0.151471,
13.2828,1.69774,0.322803,1.02532,0.0559975,3.14069,-0.137036,
13.3385,1.69688,0.324668,1.02526,0.0728756,3.14067,-0.122531,
13.3891,1.69602,0.326533,1.02519,0.089667,3.14066,-0.107987,
13.4389,1.69516,0.328399,1.0251,0.106347,3.14064,-0.0934342,
13.4948,1.6943,0.330265,1.025,0.122888,3.14062,-0.0789074,
13.55,1.69345,0.332132,1.02489,0.139267,3.14061,-0.0644372,
13.5999,1.6926,0.333999,1.02476,0.155459,3.14059,-0.0500546,
13.6527,1.69175,0.335868,1.02462,0.171442,3.14058,-0.0357913,
13.7153,1.69092,0.337739,1.02446,0.18719,3.14056,-0.0216803,
13.781,1.69008,0.33961,1.0243,0.202684,3.14054,-0.00774726,
13.837,1.68926,0.341484,1.02412,0.217908,3.14053,0.0059817,
13.8963,1.68844,0.343359,1.02393,0.232837,3.14051,0.0194759,
13.9652,1.68763,0.345237,1.02372,0.24746,3.1405,0.0327156,
14.0221,1.68682,0.347118,1.02351,0.261761,3.14048,0.0456793,
14.0726,1.68603,0.349002,1.02329,0.275728,3.14046,0.0583478,
14.1297,1.68525,0.350888,1.02306,0.289339,3.14045,0.0706959,
14.1968,1.68447,0.352778,1.02282,0.302594,3.14043,0.0827149,
14.2812,1.68372,0.354671,1.02257,0.31547,3.14042,0.0943813,
14.3431,1.68297,0.356569,1.02231,0.327972,3.1404,0.105693,
14.3913,1.68223,0.358471,1.02205,0.340085,3.14039,0.116632,
14.436,1.68151,0.360378,1.02178,0.351803,3.14037,0.12719,
14.4754,1.68081,0.36229,1.02151,0.363119,3.14036,0.137359,
14.516,1.68012,0.364207,1.02124,0.374032,3.14035,0.147133,
14.5628,1.67945,0.366129,1.02096,0.384531,3.14033,0.156503,
14.6161,1.67879,0.368057,1.02068,0.394615,3.14032,0.165464,
14.6601,1.67815,0.369992,1.0204,0.404286,3.14031,0.174019,
14.6966,1.67754,0.371932,1.02012,0.413534,3.1403,0.182157,
14.7283,1.67694,0.37388,1.01985,0.422361,3.14028,0.189878,
14.7602,1.67636,0.375833,1.01957,0.430761,3.14027,0.197178,
14.7935,1.67581,0.377794,1.0193,0.438737,3.14026,0.204058,
14.8252,1.67528,0.379763,1.01904,0.446287,3.14025,0.210517,
14.8588,1.67477,0.381738,1.01878,0.453406,3.14024,0.216551,
14.896,1.67429,0.383721,1.01853,0.460094,3.14023,0.222159,
14.9367,1.67383,0.385711,1.01829,0.466349,3.14022,0.22734,
14.971,1.67341,0.387708,1.01806,0.472169,3.14022,0.23209,
15.0057,1.673,0.389712,1.01785,0.477554,3.14021,0.236411,
15.0433,1.67263,0.391724,1.01764,0.4825,3.1402,0.240298,
15.0742,1.67229,0.393742,1.01745,0.487004,3.1402,0.243751,
15.105,1.67198,0.395766,1.01728,0.491066,3.14019,0.246765,
15.1391,1.67171,0.397797,1.01712,0.494682,3.14019,0.249339,
15.1708,1.67146,0.399833,1.01698,0.497849,3.14018,0.25147,
15.2038,1.67125,0.401873,1.01685,0.500564,3.14018,0.253153,
15.2297,1.67107,0.403919,1.01675,0.502825,3.14017,0.254387,
15.255,1.67093,0.405967,1.01667,0.504628,3.14017,0.255167,
15.2776,1.67083,0.40802,1.0166,0.505971,3.14017,0.255489,
15.2999,1.67076,0.410073,1.01656,0.506849,3.14017,0.255349,
15.3209,1.67073,0.412126,1.01654,0.507259,3.14017,0.254744,
15.3428,1.67074,0.414179,1.01655,0.5072,3.14017,0.253671,
15.3635,1.67078,0.416233,1.01657,0.506667,3.14017,0.252124,
15.3855,1.67086,0.418286,1.01662,0.505657,3.14017,0.250097,
15.4081,1.67098,0.420336,1.01669,0.504168,3.14017,0.247588,
15.4342,1.67114,0.422384,1.01678,0.502195,3.14018,0.244592,
15.461,1.67133,0.424427,1.01689,0.499737,3.14018,0.241105,
15.4956,1.67156,0.426465,1.01702,0.496789,3.14018,0.237123,
15.5268,1.67183,0.428497,1.01718,0.49335,3.14019,0.23264,
15.5561,1.67214,0.430523,1.01735,0.489418,3.14019,0.227654,
15.5924,1.67248,0.432541,1.01754,0.484988,3.1402,0.222159,
15.6335,1.67285,0.434551,1.01774,0.480058,3.14021,0.216151,
15.6697,1.67326,0.436553,1.01796,0.474627,3.14021,0.209627,
15.7056,1.6737,0.438547,1.0182,0.46869,3.14022,0.202581,
15.7492,1.67418,0.440531,1.01845,0.462245,3.14023,0.195009,
15.789,1.67468,0.442506,1.01871,0.45529,3.14024,0.186907,
15.8255,1.67522,0.444472,1.01898,0.44782,3.14025,0.17827,
15.8603,1.67579,0.446428,1.01926,0.439836,3.14026,0.169098,
15.8997,1.67638,0.448374,1.01955,0.431332,3.14027,0.159385,
15.9488,1.677,0.450311,1.01985,0.422306,3.14028,0.149128,
16.0026,1.67765,0.452238,1.02015,0.412758,3.1403,0.138328,
16.0503,1.67833,0.454156,1.02045,0.402681,3.14031,0.12698,
16.1009,1.67903,0.456065,1.02075,0.39208,3.14032,0.11509,
16.1647,1.67975,0.457966,1.02105,0.38095,3.14034,0.102656,
16.225,1.6805,0.459857,1.02136,0.369295,3.14035,0.0896862,
16.2765,1.68126,0.46174,1.02166,0.357111,3.14037,0.0761827,
16.3316,1.68205,0.463615,1.02195,0.344402,3.14038,0.062155,
16.4002,1.68286,0.465483,1.02224,0.331173,3.1404,0.0476151,
16.4688,1.68369,0.467342,1.02253,0.317427,3.14041,0.0325775,
16.5534,1.68453,0.469196,1.0228,0.303168,3.14043,0.0170567,
16.6222,1.6854,0.471042,1.02307,0.288408,3.14045,0.00107665,
16.686,1.68628,0.472882,1.02333,0.273156,3.14047,-0.0153389,
16.7615,1.68717,0.474717,1.02358,0.257417,3.14048,-0.032169,
16.8246,1.68808,0.476546,1.02381,0.241211,3.1405,-0.0493744,
16.8772,1.689,0.478369,1.02403,0.224556,3.14052,-0.0669204,
16.9277,1.68994,0.480189,1.02424,0.207466,3.14054,-0.0847704,
16.9861,1.69088,0.482003,1.02444,0.189967,3.14056,-0.102878,
17.0571,1.69184,0.483814,1.02461,0.172083,3.14058,-0.121197,
17.1466,1.69281,0.48562,1.02477,0.153842,3.14059,-0.139676,
17.2182,1.69378,0.487423,1.02492,0.135271,3.14061,-0.158269,
17.2765,1.69477,0.489224,1.02504,0.116386,3.14063,-0.176935,
17.3285,1.69576,0.491022,1.02515,0.0972436,3.14065,-0.195598,
17.3851,1.69675,0.492817,1.02524,0.0778783,3.14067,-0.214207,
17.453,1.69776,0.49461,1.02531,0.0583138,3.14068,-0.232719,
17.5324,1.69876,0.496402,1.02536,0.038593,3.1407,-0.251078,
17.8992,1.69977,0.498192,1.02539,0.0187616,3.14072,-0.269228,
